"Period","Year","Month","Flow","Port","Region","Volume (10^3m3)","Volume (MCF)","Value (CN$)","Value (US$)","Price (CN$/GJ)","Price (US$/MMBTU)"
"10/01/2017","2017","October","Imports","Sarnia/Blue Water","MidWest","3444.890000","121607.930572892250167","442272.16","350870.42","3.33","2.79"
"10/01/2017","2017","October","Imports","St Clair","MidWest","530761.884935","18736405.067770786618382","68892793.19","54655131.45","3.41","2.85"
"10/01/2017","2017","October","Imports","St Stephen","East","25791.984000","910481.844009285565012","3291426.21","2611206.83","3.29","2.75"
"10/01/2017","2017","October","Imports","Total","Total","2008297.769658","70894843.011609780343205","251269068.59","199340792.22","3.25","2.72"
"11/01/2017","2017","November","Exports","Aden","MidWest","8973.200000","316762.591147083575732","647711.44","507253.07","1.99","1.64"
"11/01/2017","2017","November","Exports","Brunswick","East","10805.311600","381437.892899705731181","2199303.84","1722377.51","5.15","4.26"
"11/01/2017","2017","November","Exports","Cardston","MidWest","58802.300000","2075777.750792153584600","5279964.58","4134986.75","2.33","1.92"
"11/01/2017","2017","November","Exports","Chippawa","East","612.450000","21620.074103779179773","68699.09","53801.46","2.93","2.42"
"11/01/2017","2017","November","Exports","Cornwall","East","5204.438600","183721.688628571751322","1265388.13","990984.52","6.33","5.23"
"11/01/2017","2017","November","Exports","Coutts","MidWest","7223.573700","254999.099825472044462","665418.79","521120.52","2.39","1.97"
"11/01/2017","2017","November","Exports","East Hereford","East","164531.505066","5808120.388494145688464","24651388.41","19305653.08","3.90","3.22"
"11/01/2017","2017","November","Exports","Elmore","MidWest","1158259.520000","40887675.163372851583453","119177702.26","93333622.26","2.49","2.06"
"11/01/2017","2017","November","Exports","Emerson","MidWest","968598.280513","34192450.978013148902252","125683663.44","98428744.17","3.40","2.81"
"11/01/2017","2017","November","Exports","Huntingdon","West","859565.625287","30343493.372138504029939","101206489.28","79259526.42","3.00","2.48"
"11/01/2017","2017","November","Exports","Iroquois","East","325245.848026","11481491.282992278973601","52043716.90","40757864.28","4.18","3.46"
"11/01/2017","2017","November","Exports","Kingsgate","West","1609928.229886","56832015.073722528791421","159290502.00","124747828.33","2.56","2.12"
"11/01/2017","2017","November","Exports","Monchy","MidWest","1030675.192069","36383825.666517461267750","101920223.22","79818484.78","2.59","2.14"
"11/01/2017","2017","November","Exports","Napierville","East","12434.389800","438945.920338437381740","1806825.99","1415009.78","3.77","3.12"
"11/01/2017","2017","November","Exports","Niagara Falls","East","6845.940000","241668.266976938587622","Confidential","Confidential","Confidential","Confidential"
"11/01/2017","2017","November","Exports","North Portal","MidWest","50.000000","1765.048094030466142","6958.00","5449.13","13.92","11.50"
"11/01/2017","2017","November","Exports","Ojibway (Windsor)","MidWest","15249.220000","538312.133929025298081","2199032.49","1722165.00","3.76","3.10"
"11/01/2017","2017","November","Exports","Philipsburg","East","36455.800000","1286924.806127117351693","6159988.00","4824174.17","4.39","3.63"
"11/01/2017","2017","November","Exports","Reagan Field","MidWest","316.000000","11155.103954272546018","31847.44","24941.22","2.18","1.80"
"11/01/2017","2017","November","Exports","Sarnia/Blue Water","MidWest","32106.930000","1133405.512033391885861","6131952.34","4802218.14","4.97","4.11"
"11/01/2017","2017","November","Exports","Sprague","MidWest","12022.260000","424397.341978774237640","1824336.63","1428723.18","3.95","3.27"
"11/01/2017","2017","November","Exports","St Clair","MidWest","3682.619200","130000.000000000000000","491351.12","384800.00","3.58","2.96"
"11/01/2017","2017","November","Exports","St Stephen","East","6536.575200","230747.391964936260582","Confidential","Confidential","Confidential","Confidential"
"11/01/2017","2017","November","Exports","Total","Total","6334125.208947","223600712.548044609119329","714725406.97","559734831.99","2.89","2.39"
"11/01/2017","2017","November","Imports","Chippawa","East","97167.854800","3430118.738315381617517","11588396.22","9075414.07","3.12","2.58"
"11/01/2017","2017","November","Imports","Courtright","MidWest","389562.510000","13751931.315624488136045","54716935.33","42851386.43","3.59","2.96"
"11/01/2017","2017","November","Imports","Emerson","MidWest","70685.537135","2495267.451913029726231","8991618.76","7041756.41","3.32","2.74"
"11/01/2017","2017","November","Imports","Huntingdon","West","5808.325300","205039.470005478709282","719577.11","563534.43","3.16","2.61"
"11/01/2017","2017","November","Imports","Iroquois","East","30617.841132","1080839.242667284198154","4434894.51","3473172.93","3.76","3.11"
"11/01/2017","2017","November","Imports","Niagara Falls","East","587577.322400","20742044.659952894396455","72358835.61","56667582.12","3.21","2.65"
"11/01/2017","2017","November","Imports","Ojibway (Windsor)","MidWest","105436.630000","3722014.456449909347123","15183587.14","11890975.91","3.72","3.07"
"11/01/2017","2017","November","Imports","Sarnia","MidWest","78764.992340","2780479.992120825308247","11143164.03","8726731.95","3.66","3.03"
"11/01/2017","2017","November","Imports","Sarnia/Blue Water","MidWest","61603.180909","2174651.540992888974237","8772747.98","6870348.49","3.78","3.12"
"11/01/2017","2017","November","Imports","Sault Ste Marie","MidWest","821.900000","29013.860569672802444","102365.00","80166.81","3.24","2.68"
"11/01/2017","2017","November","Imports","St Clair","MidWest","492730.747347","17393869.329500590232059","68173020.89","53389475.20","3.60","2.98"
"11/01/2017","2017","November","Imports","St Stephen","East","74505.843000","2630127.923625662952061","12029707.22","9421025.31","4.17","3.45"
"11/01/2017","2017","November","Imports","Total","Total","1995282.684363","70435397.981738106399855","268214849.80","210051570.05","3.49","2.88"
"12/01/2017","2017","December","Exports","Aden","MidWest","9314.100100","328796.692582279481951","664436.65","520269.87","1.97","1.63"
"12/01/2017","2017","December","Exports","Brunswick","East","105238.823000","3715031.679083191658806","62641267.69","49049618.42","15.06","12.44"
"12/01/2017","2017","December","Exports","Cardston","MidWest","34551.680000","1219707.538591011527881","2641382.29","2068265.83","1.98","1.63"
"12/01/2017","2017","December","Exports","Chippawa","East","46121.330000","1628127.312213003179908","6123590.76","4794918.77","3.47","2.86"
"12/01/2017","2017","December","Exports","Cornwall","East","15712.030300","554649.782687278662967","4326098.66","3387439.25","7.16","5.92"
"12/01/2017","2017","December","Exports","Courtright","MidWest","465.750000","16441.422995893792113","70626.99","55302.63","3.85","3.18"
"12/01/2017","2017","December","Exports","Coutts","MidWest","8226.300800","290396.330959225976989","674506.97","528155.17","2.12","1.75"
"12/01/2017","2017","December","Exports","East Hereford","East","213928.740286","7551890.306002857965851","67598785.67","52931474.17","8.23","6.80"
"12/01/2017","2017","December","Exports","Elmore","MidWest","1170785.797000","41329864.790255804890166","116854155.17","91499612.54","2.42","2.00"
"12/01/2017","2017","December","Exports","Emerson","MidWest","834134.295173","29445742.957210998085242","114258144.36","89466873.67","3.60","2.97"
"12/01/2017","2017","December","Exports","Huntingdon","West","866909.117743","30602725.719398302164924","110475261.65","86504785.57","3.24","2.68"
"12/01/2017","2017","December","Exports","Iroquois","East","789330.086240","27864111.285576309383255","171666816.53","134419244.01","5.69","4.70"
"12/01/2017","2017","December","Exports","Kingsgate","West","1630190.051806","57547276.876952143191948","152091348.73","119091182.15","2.42","2.00"
"12/01/2017","2017","December","Exports","Monchy","MidWest","1049182.026743","37037134.731875074131988","118491400.87","92781615.28","2.96","2.45"
"12/01/2017","2017","December","Exports","Napierville","East","14304.684500","504969.122248643031024","3536260.39","2768976.89","6.42","5.30"
"12/01/2017","2017","December","Exports","Niagara Falls","East","25847.255803","912432.991820061113019","4158483.61","3256192.63","4.20","3.47"
"12/01/2017","2017","December","Exports","North Portal","MidWest","57.000000","2012.154827194731402","7890.00","6178.06","3.46","2.86"
"12/01/2017","2017","December","Exports","Ojibway (Windsor)","MidWest","15761.630000","556400.699806268321199","2112783.92","1654360.60","3.49","2.88"
"12/01/2017","2017","December","Exports","Philipsburg","East","50710.800000","1790140.017735203248818","8945134.00","7004254.95","4.58","3.79"
"12/01/2017","2017","December","Exports","Reagan Field","MidWest","298.100000","10523.216736609639139","24750.91","19380.56","1.81","1.49"
"12/01/2017","2017","December","Exports","Sarnia/Blue Water","MidWest","15529.700000","548213.347717298600951","3341281.54","2616303.77","5.60","4.63"
"12/01/2017","2017","December","Exports","Sprague","MidWest","14470.530000","510823.627922213624476","2208919.64","1729637.18","4.00","3.30"
"12/01/2017","2017","December","Exports","St Clair","MidWest","71261.190622","2515588.573714056560609","6125144.80","4796135.62","2.24","1.85"
"12/01/2017","2017","December","Exports","St Stephen","East","17462.586500","616446.100373342972848","Confidential","Confidential","Confidential","Confidential"
"12/01/2017","2017","December","Exports","Total","Total","6999793.606616","247099447.279284265937474","965806580.74","756249769.58","3.54","2.93"
"12/01/2017","2017","December","Imports","Chippawa","East","102074.260000","3603319.561251404978281","13693186.20","10722093.96","3.51","2.90"
"12/01/2017","2017","December","Imports","Courtright","MidWest","234450.095100","8276313.870030330586434","35020004.46","27421505.33","3.82","3.15"
"12/01/2017","2017","December","Imports","Emerson","MidWest","13108.424342","462739.988011793345333","1892892.41","1482180.26","3.85","3.18"
"12/01/2017","2017","December","Imports","Huntingdon","West","53241.588000","1879479.268451106755755","6644683.56","5202946.96","3.16","2.61"
"12/01/2017","2017","December","Imports","Iroquois","East","9272.820000","327339.465345751741043","1316332.85","1030720.26","3.69","3.05"
"12/01/2017","2017","December","Imports","Niagara Falls","East","530437.958281","18724970.145305819292946","71808143.17","56227502.29","3.53","2.92"
"12/01/2017","2017","December","Imports","Ojibway (Windsor)","MidWest","61507.880000","2171287.327237092556296","8553076.82","6697264.76","3.57","2.95"
"12/01/2017","2017","December","Imports","Sarnia","MidWest","68097.696050","2403914.172418370055747","9218964.11","7218670.51","3.52","2.91"
"12/01/2017","2017","December","Imports","Sarnia/Blue Water","MidWest","62256.080413","2197699.521495461708340","8149258.40","6381065.23","3.47","2.87"
"12/01/2017","2017","December","Imports","Sault Ste Marie","MidWest","1193.900000","42145.818389259470542","176572.00","138260.12","3.87","3.20"
"12/01/2017","2017","December","Imports","St Clair","MidWest","429129.317574","15148677.681531666374826","58748961.26","46001848.92","3.55","2.93"
"12/01/2017","2017","December","Imports","St Stephen","East","43499.992000","1535591.559398810498786","20091192.31","15731886.55","11.81","9.76"
"12/01/2017","2017","December","Imports","Total","Total","1608270.011760","56773478.378866867364329","235313267.55","184255945.15","3.79","3.13"
"01/01/2018","2018","January","Exports","Aden","MidWest","9434.900100","333061.048777457088149","606098.84","487727.40","1.76","1.50"
"01/01/2018","2018","January","Exports","Brunswick","East","204898.328600","7233108.087309163000073","114085084.83","91804204.42","14.09","11.96"
"01/01/2018","2018","January","Exports","Cardston","MidWest","25793.700000","910542.420459872690610","2042594.81","1643674.91","2.05","1.74"
"01/01/2018","2018","January","Exports","Chippawa","East","70692.840000","2495525.250072013962233","12111104.54","9745799.10","4.47","3.79"
"01/01/2018","2018","January","Exports","Cornwall","East","18637.496100","657921.539376104920106","4875491.72","3923305.48","6.78","5.76"
"01/01/2018","2018","January","Exports","Courtright","MidWest","9846.020000","347573.976695717004895","1940152.50","1561239.64","5.01","4.25"
"01/01/2018","2018","January","Exports","Coutts","MidWest","11433.247100","403604.620048687086625","956544.82","769731.09","2.16","1.84"
"01/01/2018","2018","January","Exports","East Hereford","East","228210.779701","8056060.034969132838908","135810497.31","109286631.78","15.40","13.07"
"01/01/2018","2018","January","Exports","Elmore","MidWest","1475177.110000","52075170.927257425910333","189306316.66","152334687.91","3.16","2.69"
"01/01/2018","2018","January","Exports","Emerson","MidWest","934184.184402","32977600.283043112358701","149902144.21","120626172.22","4.20","3.57"
"01/01/2018","2018","January","Exports","Huntingdon","West","954263.629604","33686424.012702698123101","114827605.11","92401710.08","3.06","2.60"
"01/01/2018","2018","January","Exports","Iroquois","East","905960.932948","31981292.359318606713369","319037953.70","256729664.20","9.19","7.80"
"01/01/2018","2018","January","Exports","Kingsgate","West","1781950.504686","62904566.839053030516938","160239338.48","128944506.70","2.33","1.98"
"01/01/2018","2018","January","Exports","Monchy","MidWest","1142147.030423","40318888.783013459550713","113311702.21","91181863.85","2.60","2.21"
"01/01/2018","2018","January","Exports","Napierville","East","15650.008300","552460.346429519511546","5961417.72","4797149.53","9.87","8.38"
"01/01/2018","2018","January","Exports","Niagara Falls","East","57464.876510","2028565.415153432100713","14913787.38","12001116.42","6.77","5.75"
"01/01/2018","2018","January","Exports","North Portal","MidWest","79.000000","2788.775988568136504","11013.00","8862.15","3.49","2.96"
