"year","month","flow","port","region","volumen_10k_m3","volume_MCF","value_US","avgPrice_US_MMBTU"
1996,"October","Exports","Napierville","East",38259.7,1350604.21126355,4394346.96,3.21
1996,"October","Exports","Niagara Falls","East",625131,22067725.6013872,53053507.51,2.37
1996,"October","Exports","North Portal","MidWest",12722.4,449112.957429864,525517.73,1.14
1996,"October","Exports","Ojibway (Windsor)","MidWest",36252.5,1279748.12057679,3071536.67,2.36
1996,"October","Exports","Philipsburg","East",14453.3,510215.392349011,1228979.71,2.38
1996,"October","Exports","Reagan Field","MidWest",162.4,5732.87620941095,5502.74,0.76
1996,"October","Exports","Sarnia","MidWest",144.5,5100.98899174805,13601.36,2.62
1996,"October","Exports","Sprague","MidWest",15913.1,561747.736502324,897161.97,1.58
1996,"October","Exports","St Clair","MidWest",30431.7,1074268.28166214,2705344.79,2.48
1996,"October","Imports","Emerson","MidWest",302,10660.890487944,15802.07,1.46
1996,"October","Imports","Loomis","MidWest",7520.6,265484.41391931,245163.73,0.91
1996,"October","Imports","Niagara Falls","East",8642.8,305099.15334173,669852.66,2.16
1996,"October","Imports","Ojibway (Windsor)","MidWest",100273.4,3539747.47103909,7539734.66,2.13
1996,"October","Imports","St Clair","MidWest",16886.2,596099.102508345,1462743.15,2.41
1996,"November","Exports","Aden","MidWest",16006.6,565048.376438161,496420.35,0.9
1996,"November","Exports","Cardston","MidWest",40264.2,1421364.98935323,1917058.45,1.33
1996,"November","Exports","Chippawa","East",73099.2,2580472.07270304,8000610.86,3.05
1996,"November","Exports","Cornwall","East",37612.5,1327757.42873442,3672397.12,2.73
1996,"November","Exports","Emerson","MidWest",986323.5,34818168.2754492,87986300.96,2.5
1996,"November","Exports","Highwater","East",26422.8,932750.255578964,3051641.07,3.23
1996,"November","Exports","Huntingdon","West",916974.7,32370088.9301832,67076386.6,1.99
1996,"November","Exports","Iroquois","East",690773.8,24384979.5819236,76806163.79,3.11
1996,"November","Exports","Kingsgate","West",2058347,72661628.9840666,115683704.22,1.55
1996,"November","Exports","Monchy","MidWest",1278052.9,45116496.7043022,100751568.56,2.19
1996,"November","Exports","Napierville","East",28664.7,1011891.4820191,3426377.76,3.34
1996,"November","Exports","Niagara Falls","East",665524.3,23493647.9449192,70487120.26,2.96
1996,"November","Exports","North Portal","MidWest",12931.8,456504.978847664,875509.56,1.87
1996,"November","Exports","Ojibway (Windsor)","MidWest",45719.9,1613956.44708527,4564671,2.8
1996,"November","Exports","Philipsburg","East",14344.5,506374.6476964,1469328.3,2.87
1996,"November","Exports","Reagan Field","MidWest",160.8,5676.39467040198,5526.75,1.01
1996,"November","Exports","Sprague","MidWest",20160.7,711692.1021864,1373750.87,1.91
1996,"November","Exports","St Clair","MidWest",9908.4,349776.050697829,1003002.09,2.83
1996,"November","Imports","Cardston","MidWest",1785.7,63036.9276302041,69085.51,1.08
1996,"November","Imports","Corunna","MidWest",15508.6,547468.497421618,1545871.94,2.77
1996,"November","Imports","Huntingdon","West",7494.7,264570.119006603,1027399.88,3.62
1996,"November","Imports","Loomis","MidWest",10339.5,364994.29536456,420148.68,1.13
1996,"November","Imports","Ojibway (Windsor)","MidWest",58664.1,2070899.15786025,5835544.68,2.81
1996,"November","Imports","St Clair","MidWest",11274.9,398014.815107682,1295244.49,3.21
1996,"December","Exports","Aden","MidWest",17997.3,635322.00125389,807373.33,1.29
1996,"December","Exports","Cardston","MidWest",52204,1842851.41401533,3174789.98,1.69
1996,"December","Exports","Chippawa","East",122342.2,4318797.33858988,15549097.89,3.56
1996,"December","Exports","Cornwall","East",43621.2,1539870.31838644,4287462.06,2.75
1996,"December","Exports","Emerson","MidWest",1133517.5,40014258.0585036,130124962.18,3.22
1996,"December","Exports","Highwater","East",27311,964104.569921321,3426572.73,3.51
1996,"December","Exports","Huntingdon","West",925936.6,32686452.620461,103929887.44,3.05
1996,"December","Exports","Iroquois","East",735777.8,25973664.0703986,97237672.62,3.71
1996,"December","Exports","Kingsgate","West",2090206.3,73786292.9189095,162110344.73,2.14
1996,"December","Exports","Monchy","MidWest",1341241,47347097.4137103,149468762.01,3.1
1996,"December","Exports","Napierville","East",43232.5,1526148.83450344,5112651.64,3.31
1996,"December","Exports","Niagara Falls","East",737082.8,26019731.8256528,96305518.13,3.66
1996,"December","Exports","North Portal","MidWest",12988.3,458499.483193918,1249326.63,2.67
1996,"December","Exports","Ojibway (Windsor)","MidWest",44599.8,1574415.8396828,4419268.36,2.78
1996,"December","Exports","Philipsburg","East",16342.5,576905.969533858,1967428.4,3.37
1996,"December","Exports","Reagan Field","MidWest",150.3,5305.73457065558,4989.72,0.75
1996,"December","Exports","Sarnia","MidWest",23.3,822.512411818197,3211.19,3.86
1996,"December","Exports","Sprague","MidWest",21161.2,747010.71454795,1872570.77,2.48
1996,"December","Exports","St Clair","MidWest",61705.6,2178267.03342013,8310528.79,3.76
1996,"December","Imports","Chippawa","East",1433.7,50610.9890482296,218736.23,4.26
1996,"December","Imports","Corunna","MidWest",13787.1,486697.891544149,1834356,3.69
1996,"December","Imports","Emerson","MidWest",9300.9,328330.716355359,1286295.32,3.87
1996,"December","Imports","Huntingdon","West",20946.6,739435.128128371,2588596.71,3.35
1996,"December","Imports","Loomis","MidWest",2873.7,101444.374156307,168629.02,1.63
1996,"December","Imports","Niagara Falls","East",4391.8,155034.76438726,700600,4.77
1996,"December","Imports","Ojibway (Windsor)","MidWest",57879.7,2043209.0833611,8127183.14,3.97
1996,"December","Imports","St Clair","MidWest",42292.7,1492972.99052805,5553703.81,3.7
1997,"January","Exports","Aden","MidWest",18063,637641.274449446,829488.36,1.32
1997,"January","Exports","Cardston","MidWest",51680.8,1824381.95075939,3463394.16,1.87
1997,"January","Exports","Chippawa","East",112400.7,3967852.8260538,17236602.62,4.28
1997,"January","Exports","Cornwall","East",49713.7,1754941.42864405,5996184.15,3.37
1997,"January","Exports","Emerson","MidWest",1226009.4,43279311.0946687,160895084.35,3.67
1997,"January","Exports","Highwater","East",27311,964104.569921321,3298480.1,3.38
1997,"January","Exports","Huntingdon","West",907414.9,32032618.7947969,115988088.39,3.47
1997,"January","Exports","Iroquois","East",766232.9,27048758.3945687,103848616.05,3.79
1997,"January","Exports","Kingsgate","West",2065187.34,72903099.565657,178449031.77,2.39
1997,"January","Exports","Monchy","MidWest",1337409.7,47211848.8384572,166383324.17,3.46
1997,"January","Exports","Napierville","East",45905.1,1620494.18522556,5475717.04,3.33
1997,"January","Exports","Niagara Falls","East",751988.3,26545910.3129642,102619054.56,3.81
1997,"January","Exports","North Portal","MidWest",9603.4,339009.257324244,1336505.26,3.88
1997,"January","Exports","Ojibway (Windsor)","MidWest",41816.4,1476159.14238431,5129677.89,3.43
1997,"January","Exports","Philipsburg","East",18689.2,659746.736779084,2558003.03,3.83
1997,"January","Exports","Reagan Field","MidWest",146.2,5161.00062694508,4963.67,0.77
1997,"January","Exports","Sprague","MidWest",23038.8,813291.800574982,2235560.14,2.71
1997,"January","Exports","St Clair","MidWest",74412,2626815.1754599,11004849.31,4.13
1997,"January","Imports","Cardston","MidWest",767.1,27079.3678586154,34217.46,1.24
1997,"January","Imports","Corunna","MidWest",9975.7,352151.805432394,1431107.82,3.98
1997,"January","Imports","Emerson","MidWest",17648.2,622998.435461369,2018228.3,3.19
1997,"January","Imports","Huntingdon","West",12715.8,448879.971081452,1290206.14,2.83
1997,"January","Imports","Ojibway (Windsor)","MidWest",57833.3,2041571.11872984,8892502.6,4.35
1997,"January","Imports","St Clair","MidWest",30951.3,1092610.6614553,4224758.71,3.83
1997,"February","Exports","Aden","MidWest",15402,543705.414885145,851658.06,1.6
1997,"February","Exports","Cardston","MidWest",32873.3,1160459.11018983,2268176.84,1.92
1997,"February","Exports","Chippawa","East",91916,3244723.21221809,11037500.15,3.35
1997,"February","Exports","Cornwall","East",45119.6,1592765.27966834,5355856.83,3.31
1997,"February","Exports","Emerson","MidWest",1002862.8,35402021.4742811,100693338.53,2.8
1997,"February","Exports","Highwater","East",24668,870804.127670871,2656675.07,3.01
1997,"February","Exports","Huntingdon","West",813952.82,28733317.4714345,66322009.14,2.22
1997,"February","Exports","Iroquois","East",682552,24094742.1335337,81904471.26,3.35
1997,"February","Exports","Kingsgate","West",1865387,65849955.3795842,135168494.93,2
1997,"February","Exports","Monchy","MidWest",1232409,43505223.1303199,103880500.8,2.34
1997,"February","Exports","Napierville","East",42515.7,1500845.10502742,5007538.37,3.3
1997,"February","Exports","Niagara Falls","East",668894.5,23612619.2466492,76818801.21,3.2
1997,"February","Exports","North Portal","MidWest",7571.2,267270.642590469,671917.8,2.48
1997,"February","Exports","Ojibway (Windsor)","MidWest",37926.7,1338848.99095731,3755918.36,2.77
1997,"February","Exports","Philipsburg","East",16657.2,588015.182237686,1709963.84,2.87
1997,"February","Exports","Reagan Field","MidWest",153.8,5429.28793723771,5122.49,0.97
1997,"February","Exports","Sarnia","MidWest",831.1,29338.6294189744,94968.27,3.19
1997,"February","Exports","Sprague","MidWest",18984.1,670156.990437676,1892582.15,2.79
1997,"February","Exports","St Clair","MidWest",35643,1258232.18431056,4129356.06,3.23
1997,"February","Imports","Cardston","MidWest",334.1,11794.0513643116,14843.61,1.24
1997,"February","Imports","Corunna","MidWest",14115.3,498283.667233365,858129.43,1.69
1997,"February","Imports","Emerson","MidWest",7299.7,257686.431439884,783244.67,3
1997,"February","Imports","Niagara Falls","East",81.2,2866.43810470548,8712.37,3.01
1997,"February","Imports","Ojibway (Windsor)","MidWest",51458.6,1816538.07702952,5823466.65,3.2
1997,"February","Imports","St Clair","MidWest",58505.7,2065307.48549836,5770328.5,2.77
1997,"March","Exports","Aden","MidWest",17077.1,602838.056131353,598429.07,1.01
1997,"March","Exports","Cardston","MidWest",52274.3,1845333.07163554,2540126.65,1.35
1997,"March","Exports","Chippawa","East",104233.7,3679549.87037487,9948475.43,2.67
1997,"March","Exports","Cornwall","East",49222.2,1737591.00587973,4650953.13,2.64
1997,"March","Exports","Emerson","MidWest",1037549,36626477.6982643,71512376.04,1.93
1997,"March","Exports","Highwater","East",27311,964104.569921321,2674901.98,2.74
1997,"March","Exports","Huntingdon","West",946313.6,33405780.3207022,42036305.33,1.21
1997,"March","Exports","Iroquois","East",735478.8,25963109.0827963,65269745.07,2.49
1997,"March","Exports","Kingsgate","West",2108496.95,74431970.457331,97556757.93,1.28
1997,"March","Exports","Monchy","MidWest",1355988.8,47867708.9393332,63850970.44,1.31
1997,"March","Exports","Napierville","East",45255.6,1597566.2104841,5260752.3,3.25
1997,"March","Exports","Niagara Falls","East",666436.3,23525842.4221543,60084114.62,2.51
1997,"March","Exports","North Portal","MidWest",8836,311919.299177064,396799.83,1.28
1997,"March","Exports","Ojibway (Windsor)","MidWest",33413.8,1179539.2800863,2572893.06,2.16
1997,"March","Exports","Philipsburg","East",19198,677707.866183938,1270705.45,1.85
1997,"March","Exports","Reagan Field","MidWest",135.1,4769.15995007032,4394.23,0.94
1997,"March","Exports","Sprague","MidWest",21387.6,755002.85231772,1401397.16,1.83
1997,"March","Exports","St Clair","MidWest",399.7,14109.7944636795,30754.67,2.15
1997,"March","Imports","Cornwall","East",4407.7,155596.049681162,65554.21,0.41
1997,"March","Imports","Corunna","MidWest",38144,1346519.88997396,2768953.2,2.03
1997,"March","Imports","Niagara Falls","East",5173.9,182643.646674085,373651.53,2.01
1997,"March","Imports","Ojibway (Windsor)","MidWest",77087.1,2721248.77858672,5573605.43,2.05
1997,"March","Imports","Sarnia","MidWest",1823.6,64374.8340854792,119022.45,1.82
1997,"March","Imports","Sprague","MidWest",17245.6,608786.268208236,1114397.14,1.79
1997,"March","Imports","St Clair","MidWest",129049.5,4555571.48021169,9621512.95,2.1
1997,"March","Imports","Willow Creek","MidWest",2453.7,86617.9701664511,90079.2,1.05
1997,"April","Exports","Aden","MidWest",14435.6,509590.565323724,426723.58,0.85
1997,"April","Exports","Cardston","MidWest",24814.8,875986.308874944,1110321.02,1.25
1997,"April","Exports","Chippawa","East",71093.7,2509675.99365147,6786604.41,2.66
1997,"April","Exports","Cornwall","East",35199.8,1242586.79800507,3165200.48,2.52
1997,"April","Exports","Emerson","MidWest",969172.6,34212725.008331,63022464.88,1.82
1997,"April","Exports","Highwater","East",26430,933004.422504504,2529037.15,2.68
1997,"April","Exports","Huntingdon","West",767828.2,27105074.0190569,33870004.84,1.2
1997,"April","Exports","Iroquois","East",673559.2,23777287.6435337,52849812.49,2.2
1997,"April","Exports","Kingsgate","West",1909495.69,67407034.5638778,84645884.09,1.22
1997,"April","Exports","Monchy","MidWest",1281395.7,45234500.7596767,66986798.44,1.45
1997,"April","Exports","Napierville","East",41099,1450834.23233116,4724708.39,3.22
1997,"April","Exports","Niagara Falls","East",668347.6,23593313.1505967,57573534.25,2.4
1997,"April","Exports","North Portal","MidWest",16903.7,596716.869341256,726170.9,1.22
1997,"April","Exports","Ojibway (Windsor)","MidWest",28059.5,990527.339888957,1961461.74,1.96
1997,"April","Exports","Philipsburg","East",16416.4,579514.710616835,1093476.23,1.87
1997,"April","Exports","Reagan Field","MidWest",139.8,4935.07447090918,4413.98,0.85
1997,"April","Exports","Sprague","MidWest",15678.3,553459.070652757,970365.81,1.73
1997,"April","Exports","St Clair","MidWest",59224,2090664.16641721,3707899.93,1.75
1997,"April","Imports","Corunna","MidWest",19332.6,682459.375653068,1375557.76,1.98
1997,"April","Imports","Ojibway (Windsor)","MidWest",68592.6,2421384.75789188,5628039.91,2.3
1997,"April","Imports","St Clair","MidWest",3750.4,132392.727437037,237784.62,1.77
1997,"April","Imports","Willow Creek","MidWest",1014.3,35805.765635502,38301.68,1.07
1997,"May","Exports","Aden","MidWest",14686.2,518436.986371005,529218.4,1.04
1997,"May","Exports","Cardston","MidWest",31349.2,1106656.9141876,1631230.15,1.45
1997,"May","Exports","Chippawa","East",56065.1,1979151.95793255,5661923.56,2.83
1997,"May","Exports","Cornwall","East",31516.9,1112576.88549498,2998551.5,2.66
1997,"May","Exports","Emerson","MidWest",982922.7,34698116.7642856,67809727.98,1.93
1997,"May","Exports","Highwater","East",27311,964104.569921321,2652164.59,2.72
1997,"May","Exports","Huntingdon","West",752514.95,26564501.5645386,38475963.8,1.39
1997,"May","Exports","Iroquois","East",701061.6,24748148.817559,58405327.85,2.33
1997,"May","Exports","Kingsgate","West",1935084.94,68310359.7026812,97802502.93,1.4
1997,"May","Exports","Monchy","MidWest",1311656.1,46302721.9865687,55271782.17,1.17
1997,"May","Exports","Napierville","East",42730.7,1508434.81183175,4978143.43,3.26
1997,"May","Exports","Niagara Falls","East",628077.71,22171747.2987704,55280659.65,2.46
1997,"May","Exports","North Portal","MidWest",19175.3,676906.534349248,884862.01,1.31
1997,"May","Exports","Ojibway (Windsor)","MidWest",22129.7,781199.69612932,1615970.93,2.05
1997,"May","Exports","Philipsburg","East",14016.9,494810.052584313,1152912.71,2.3
1997,"May","Exports","Reagan Field","MidWest",143.2,5055.09774130326,4642.52,0.88
1997,"May","Exports","Sprague","MidWest",15118.3,533690.531999616,1071648.9,1.99
1997,"May","Exports","St Clair","MidWest",14564.3,514133.799117758,1255037.68,2.42
1997,"May","Imports","Corunna","MidWest",16493,582218.76429689,1340071.71,2.26
1997,"May","Imports","Ojibway (Windsor)","MidWest",64980.5,2293874.15348293,5477443.51,2.39
1997,"May","Imports","St Clair","MidWest",21691,765713.164152297,1637261.14,2.11
1997,"June","Exports","Aden","MidWest",13648.7,481812.238419872,464254.34,0.98
1997,"June","Exports","Cardston","MidWest",42454.4,1498681.15606414,2158691.76,1.41
1997,"June","Exports","Chippawa","East",59069.6,2085213.69790284,5752244.85,2.73
1997,"June","Exports","Cornwall","East",26351.2,930222.706708312,2604718.32,2.77
1997,"June","Exports","Emerson","MidWest",937965,33111066.7103457,70927246.6,2.12
1997,"June","Exports","Highwater","East",26149.9,923116.623081746,2569080.98,2.76
1997,"June","Exports","Huntingdon","West",853370.45,30124797.7254884,44891147.7,1.43
1997,"June","Exports","Iroquois","East",694546.9,24518173.6411954,60486996.08,2.44
1997,"June","Exports","Kingsgate","West",1855491.3,65500627.6511022,112551158.99,1.68
1997,"June","Exports","Monchy","MidWest",1282388.2,45269536.9643432,79401939.33,1.73
